sentence_id,word - id,word - ref,word - form,word - head,word - relation,word - lemma,word - postag,Didakta tags,Primary translation,Literal translation,Secondary translation,,word - gloss,word - sem,word - artificial,word - insertion_id
67,9,Leuven|0059-003|66|9,καὶ,11,AuxY,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
67,10,Leuven|0059-003|66|10,τρέφοντα,11,ADV_CO,τρέφω,v-sppama-,,بار آورد,پرورانده,پرورش,,1: voeden | opvoeden,tijd,,
67,11,Leuven|0059-003|66|11,καὶ,8,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
67,12,Leuven|0059-003|66|12,παιδεύοντα,11,ADV_CO,παιδεύω,v-sppama-,,تربیت کرد,آموزاند,آموزش‌شان را,,bring up or rear a child,tijd,,
67,13,Leuven|0059-003|66|13,",",0,AuxX,",",u--------,,,,,,1: ,,,
67,14,Leuven|0059-003|66|14,σὺ,17,SBJ,σύ,p2s---cn-,,تو,تو,تو,,"1: jij, u",,,
67,15,Leuven|0059-003|66|15,δέ,0,COORD,δέ,d--------,,لیک,باری,اما,,"1: en, echter (leidt een tegenstelling of een verbinding in, blijft vaak onvertaald)",,,
67,16,Leuven|0059-003|66|16,μοι,17,OBJ,ἐγώ,p1s---cd-,,نظرم,من,بر من,,1: ik,,,
67,17,Leuven|0059-003|66|17,δοκεῖς,15,PRED_CO,δοκέω,v2spia---,,به نظرم می رسد,به نظر می‌رسد,پیداست,,"1: menen, geloven, zich verbeelden | beslissen | lijken, beschouwd worden als, doorgaan voor | het lijkt iemand; iemand beslist",,,
67,18,Leuven|0059-003|66|18,τὰ,19,ATR,ὁ,l-p---na-,,,,,,1: ,,,
67,19,Leuven|0059-003|66|19,ῥᾳθυμότατα,20,OBJ,ῥᾴθυμος,a-p---nas,,راحت‌ترین راه را,سهل‌ترین‌ها را,آسان‌ترین‌ها را,,"4: gelaten, blijmoedig | lichtzinnig, zorgeloos",,,
67,20,Leuven|0059-003|66|20,αἱρεῖσθαι,17,OBJ,αἱρέω,v--pne---,,برگزیده‌ای,  برگزیده‌ای,تو سرِ اختیار کردن داری,,"1: grijpen, nemen; (ver)krijgen | (ver)kiezen",,,
67,21,Leuven|0059-003|66|21,.,0,AuxK,.,u--------,,,,,,1: ,,,
68,1,Leuven|0059-003|67|1,χρὴ,0,PRED,χρή,v3spia---,,باید,باید,می‌بایست,,1: het is nodig,,,
68,2,Leuven|0059-003|67|2,δέ,1,AuxY,δέ,d--------,,باری,اما,در حالی که,,"1: en, echter (leidt een tegenstelling of een verbinding in, blijft vaak onvertaald)",,,
68,3,Leuven|0059-003|67|3,",",0,AuxX,",",u--------,,,,,,1: ,,,
68,4,Leuven|0059-003|67|4,ἅπερ,10,OBJ,ὅσπερ,p-p---na-,,که,آنچه,که,,"the very man who, the very thing which",,,
68,5,Leuven|0059-003|67|5,ἂν,10,AuxY,ἄν,d--------,, بر‌می‌گزیند,می‌گزیند,اختیار می‌کند,,1: ,,,
68,6,Leuven|0059-003|67|6,ἀνὴρ,10,SBJ,ἀνήρ,n-s---mn-,,مرد,مردی,مردی,,1: mens | volwassene | echtgenoot,,,
68,7,Leuven|0059-003|67|7,ἀγαθὸς,8,ATR_CO,ἀγαθός,a-s---mn-,,نیکو,خوب,نیک,,"1: goed, edel",,,
68,8,Leuven|0059-003|67|8,καὶ,6,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
68,9,Leuven|0059-003|67|9,ἀνδρεῖος,8,ATR_CO,ἀνδρεῖος,a-s---mn-,,جوانمرد,دلیر,دلاور,,of or for a man,,,
68,10,Leuven|0059-003|67|10,ἕλοιτο,12,ATR,αἱρέω,v3saom---,, بر‌می‌گزیند,می‌گزیند,اختیار می‌کند,,"1: grijpen, nemen; (ver)krijgen | (ver)kiezen",,,
68,11,Leuven|0059-003|67|11,",",0,AuxX,",",u--------,,,,,,1: ,,,
68,12,Leuven|0059-003|67|12,ταῦτα,13,OBJ,οὗτος,p-p---na-,,آنچه را,همان را,آنی ,,1: die (daar),,,
68,13,Leuven|0059-003|67|13,αἱρεῖσθαι,1,SBJ,αἱρέω,v--pne---,,برگزینی,برگزیدن,اختیار کنی,,"1: grijpen, nemen; (ver)krijgen | (ver)kiezen",,,
68,14,Leuven|0059-003|67|14,",",0,AuxX,",",u--------,,,,,,1: ,,,
68,15,Leuven|0059-003|67|15,φάσκοντά,13,ADV,φάσκω,v-sppama-,,ادعا داری,دم از زده,اذعان داری,,"say, affirm, assert",tijd,,
68,16,Leuven|0059-003|67|16,γε,15,AuxZ,γε,d--------,,,حال که,,,"1: tenminste, inderdaad, juist",,,
68,17,Leuven|0059-003|67|17,δὴ,23,AuxY,δή,d--------,,,حال که,,,"1: al, reeds | dus, dan toch",,,
68,18,Leuven|0059-003|67|18,ἀρετῆς,23,OBJ,ἀρετή,n-s---fg-,,فضیلت را,فضیلت , اَرتایی را,,"goodness, excellence",,,
68,19,Leuven|0059-003|67|19,διὰ,23,AuxP,διά,r--------,,در,در,,,"1: met de hulp van, wegens | doorheen, door | door middel van; via",,,
68,20,Leuven|0059-003|67|20,παντὸς,22,ATR,πᾶς,a-s---mg-,,تمام,تمام,سراسر,,1: geheel | elk | alle,,,
68,21,Leuven|0059-003|67|21,τοῦ,22,ATR,ὁ,l-s---mg-,,زندگی‌ات,عمرت,زندگانی‌ات,,1: ,,,
68,22,Leuven|0059-003|67|22,βίου,19,ADV,βίος,n-s---mg-,,زندگی‌ات,عمرت,زندگانی‌ات,,"1: leven, levenswijze | levensonderhoud",tijdsduur,,
68,23,Leuven|0059-003|67|23,ἐπιμελεῖσθαι,15,OBJ,ἐπιμελέομαι,v--pne---,,دغدغه‌ی داشته‌ای, وقف بودن,همَ و غم داشته‌ای,,take,,,
68,24,Leuven|0059-003|67|24,·,0,AuxK,·,u--------,,,,,,1: ,,,
69,1,Leuven|0059-003|68|1,ὡς,92,AuxC,ὡς,c--------,,از این روی,از این روی,بدین جهت,,"1: zoals, zodra, omdat, opdat, zodat  | dat",,,
69,2,Leuven|0059-003|68|2,ἔγωγε,12,SBJ,ἐγώ,p1s---cn-,,من,من,من,,1: ik,,,
69,3,Leuven|0059-003|68|3,καὶ,6,AuxY,καί,b--------,,هم,نیز,هم,,"1: en | ook, zelfs",,,
69,4,Leuven|0059-003|68|4,ὑπὲρ,6,AuxP,ὑπέρ,r--------,,از بابت,به خاطر,به جای,,"1: boven; over; voor, ten voordele van | boven... uit, over... heen",,,
69,5,Leuven|0059-003|68|5,σοῦ,4,ADV_CO,σύ,p2s---cg-,,تو,تو,تو,,"1: jij, u",betrekking,,
69,6,Leuven|0059-003|68|6,καὶ,12,COORD,καί,b--------,,و هم,و,و هم,,"1: en | ook, zelfs",,,
69,7,Leuven|0059-003|68|7,ὑπὲρ,6,AuxP,ὑπέρ,r--------,,از بابت,به خاطر,به جای,,"1: boven; over; voor, ten voordele van | boven... uit, over... heen",,,
69,8,Leuven|0059-003|68|8,ἡμῶν,7,ADV_CO,ἐγώ,p1p---cg-,,ما,ما,ما,,1: ik,betrekking,,
69,9,Leuven|0059-003|68|9,τῶν,11,ATR,ὁ,l-p---mg-,,یاران,یاران,دوستان,,1: ,,,
69,10,Leuven|0059-003|68|10,σῶν,11,ATR,σός,a-p---mg-,,تو,تو,تو,,1: jouw,,,
69,11,Leuven|0059-003|68|11,ἐπιτηδείων,8,APOS,ἐπιτήδειος,a-p---mg-,,یاران,یاران,دوستان,,"made for an end or purpose, fit",,,
69,12,Leuven|0059-003|68|12,αἰσχύνομαι,1,ADV,αἰσχύνω,v1spie---,,شرمسارم,شرمگینم,شرمسارم,,"make ugly, disfigure",gevolg,,
69,13,Leuven|0059-003|68|13,μὴ,50,AuxC,μή,c--------,,مبادا,مبادا,مبادا,"Smyth 2221, 2222",1: niet,,,
69,14,Leuven|0059-003|68|14,δόξῃ,13,OBJ_CO,δοκέω,v3sasa---,,بیندیشند,بپندارند,گمان کنند,,"1: menen, geloven, zich verbeelden | beslissen | lijken, beschouwd worden als, doorgaan voor | het lijkt iemand; iemand beslist",,,
69,15,Leuven|0059-003|68|15,ἅπαν,17,ATR,ἅπας,a-s---na-,,جملگی,به کلی,تمام,,"1: (ge)heel, al",,,
69,16,Leuven|0059-003|68|16,τὸ,17,ATR,ὁ,l-s---na-,,,,این,,1: ,,,
69,17,Leuven|0059-003|68|17,πρᾶγμα,25,SBJ,πρᾶγμα,n-s---na-,,امور,امر,ماجرای,,1: ding,,,
69,18,Leuven|0059-003|68|18,τὸ,17,ATR,ὁ,l-s---na-,,,,,,1: ,,,
69,19,Leuven|0059-003|68|19,περὶ,17,AuxP,περί,r--------,,مرتبط با,مرتبط به,پیرامون,,"1: aangaande, over; ομ | om...heen, omstreeks; met betrekking tot",,,
69,20,Leuven|0059-003|68|20,σὲ,19,ATR,σύ,p2s---ca-,,تو,تو,تو,,"1: jij, u",betrekking,,
69,21,Leuven|0059-003|68|21,ἀνανδρίᾳ,25,ADV,ἀνανδρία,n-s---fd-,,ناشی از ناجوانمردی,با نامردی,با ناجوانمردی,,want of manhood,oorzaak,,
69,22,Leuven|0059-003|68|22,τινὶ,21,ATR,τις,p-s---cd-,,,,,,"1: wie?, welke?",,,
69,23,Leuven|0059-003|68|23,τῇ,21,ATR,ὁ,l-s---fd-,,,,,,1: ,,,
69,24,Leuven|0059-003|68|24,ἡμετέρᾳ,21,ATR,ἡμέτερος,a-s---fd-,,ما,ما,ما,,our (also possessive pronoun),,,
69,25,Leuven|0059-003|68|25,πεπρᾶχθαι,14,SBJ,πράσσω,v--rne---,,بوده است,انجام گرفته است,انجام پذیرفته است,,,,,
69,26,Leuven|0059-003|68|26,",",0,AuxX,",",u--------,,,,,,1: ,,,
69,27,Leuven|0059-003|68|27,καὶ,50,AuxY,καί,b--------,,هم,هم,هم,,"1: en | ook, zelfs",,,
69,28,Leuven|0059-003|68|28,ἡ,29,ATR,ὁ,l-s---fn-,,,,,,1: ,,,
69,29,Leuven|0059-003|68|29,εἴσοδος,36,SBJ,εἴσοδος,n-s---fn-,,ورود,ورود,ورود,,entrance,,,
69,30,Leuven|0059-003|68|30,τῆς,31,ATR,ὁ,l-s---fg-,,این,این,این,,1: ,,,
69,31,Leuven|0059-003|68|31,δίκης,29,ATR,δίκη,n-s---fg-,,دعوی,دادخواهی,دعوی,,"1: recht | rechtspraak: geding of vonnis | gewoonte, handelswijze",bezitter,,
69,32,Leuven|0059-003|68|32,εἰς,36,AuxP,εἰς,r--------,,به,به,به,,1: naar binnen | in | tot aan; tegen,,,
69,33,Leuven|0059-003|68|33,τὸ,34,ATR,ὁ,l-s---na-,,,,,,1: ,,,
69,34,Leuven|0059-003|68|34,δικαστήριον,32,OBJ,δικαστήριον,n-s---na-,,دادگاه,دادگاه,صحن دادگاه,,court of justice,richting,,
69,35,Leuven|0059-003|68|35,ὡς,36,ADV,ὡς,d--------,,آنچنان,که,که,,"1: zoals, zodra, omdat, opdat, zodat  | dat",,,
69,36,Leuven|0059-003|68|36,εἰσῆλθεν,50,OBJ_CO,εἰσέρχομαι,v3saia---,,وارد شد,راه یافت,,,"1: binnengaan | optreden (op het toneel, in de rechtbank), aantreden",,,
69,37,Leuven|0059-003|68|37,ἐξὸν,36,ADV,ἔξεστι,v-sppann-,,می‌شد,ممکن بود, ممکن بود,,1: het is geoorloofd | het is mogelijk,toegeving,,
69,38,Leuven|0059-003|68|38,μὴ,39,AuxZ,μή,d--------,,نشود,نیابد,نشدن,,1: niet,,,
69,39,Leuven|0059-003|68|39,εἰσελθεῖν,37,SBJ,εἰσέρχομαι,v--ana---,,وارد نشود,راه نیابد,وارد نشدن,,"1: binnengaan | optreden (op het toneel, in de rechtbank), aantreden",,,
69,40,Leuven|0059-003|68|40,",",0,AuxX,",",u--------,,,,,,1: ,,,
69,41,Leuven|0059-003|68|41,καὶ,50,AuxY,καί,b--------,,هم,هم,و هم,,"1: en | ook, zelfs",,,
69,42,Leuven|0059-003|68|42,αὐτὸς,44,ATR,αὐτός,p-s---mn-,,خود,خود,خود,,"1: zelf | (in afhankelijke naamvallen) hem, haar, hen",,,
69,43,Leuven|0059-003|68|43,ὁ,44,ATR,ὁ,l-s---mn-,,,,,,1: ,,,
69,44,Leuven|0059-003|68|44,ἀγὼν,48,SBJ,ἀγών,n-s---mn-,,جلسه‌ی,مجمع,جلسه‌ی,,"1: wedstrijd | strijd, proces",,,
69,45,Leuven|0059-003|68|45,τῆς,46,ATR,ὁ,l-s---fg-,,,,,,1: ,,,
69,46,Leuven|0059-003|68|46,δίκης,44,ATR,δίκη,n-s---fg-,,دعوی,دادخواهی,دادرسی,,"1: recht | rechtspraak: geding of vonnis | gewoonte, handelswijze",bezitter,,
69,47,Leuven|0059-003|68|47,ὡς,48,ADV,ὡς,d--------,,آنطور که,چنان که,بدان منوال  که,,"1: zoals, zodra, omdat, opdat, zodat  | dat",,,
69,48,Leuven|0059-003|68|48,ἐγένετο,47,OBJ_CO,γίγνομαι,v3saim---,,گذشت,به انجام رسید,پیش رفت,,"1: ontstaan, ter wereld komen | gebeuren, worden",,,
69,49,Leuven|0059-003|68|49,",",0,AuxX,",",u--------,,,,,,1: ,,,
69,50,Leuven|0059-003|68|50,καὶ,12,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
69,51,Leuven|0059-003|68|51,τὸ,54,ATR,ὁ,l-s---na-,,,,,,1: ,,,
69,52,Leuven|0059-003|68|52,τελευταῖον,54,ATR,τελευταῖος,a-s---na-,,در نهایت,سرانجام,سرانجامِ,,last,,,
69,53,Leuven|0059-003|68|53,δὴ,54,AuxY,δή,d--------,,اینکه,حال,اکنون,,"1: al, reeds | dus, dan toch",,,
69,54,Leuven|0059-003|68|54,τουτί,69,ExD,οὗτος,p-s---na-,,,این,,,1: die (daar),,,
69,55,Leuven|0059-003|68|55,",",0,AuxX,",",u--------,,,,,,1: ,,,
69,56,Leuven|0059-003|68|56,ὥσπερ,69,AuxC,ὥσπερ,c--------,,چونان,به مانند,,,1: zoals,,,
69,57,Leuven|0059-003|68|57,κατάγελως,93,SBJ,κατάγελως,n-s---mn-,,اوج مسخرگی,اوج مسخرگی,مضحک,,derision,,,
69,58,Leuven|0059-003|68|58,τῆς,59,ATR,ὁ,l-s---fg-,,این,این,,,1: ,,,
69,59,Leuven|0059-003|68|59,πράξεως,57,ATR,πρᾶξις,n-s---fg-,,ماجرا,امر,ماجرا,,"doing, transaction, business",bezitter,,
69,60,Leuven|0059-003|68|60,",",0,AuxX,",",u--------,,,,,,1: ,,,
69,61,Leuven|0059-003|68|61,κακίᾳ,63,ADV_CO,κακία,n-s---fd-,,شرارت,با بدی,به دلیل بدخواهی,,badness,wijze,,
69,62,Leuven|0059-003|68|62,τινὶ,61,ATR,τις,p-s---cd-,,,,,,"1: wie?, welke?",,,
69,63,Leuven|0059-003|68|63,καὶ,67,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
69,64,Leuven|0059-003|68|64,ἀνανδρίᾳ,63,ADV_CO,ἀνανδρία,n-s---fd-,,ناجوانمردی,نامردی,ناجوانمردی,,want of manhood,wijze,,
69,65,Leuven|0059-003|68|65,τῇ,63,ATR,ὁ,l-s---fd-,,,,,,1: ,,,
69,66,Leuven|0059-003|68|66,ἡμετέρᾳ,63,ATR,ἡμέτερος,a-s---fd-,,ما,خود,ما,,our (also possessive pronoun),,,
69,67,Leuven|0059-003|68|67,διαπεφευγέναι,69,SBJ,διαφεύγω,v--rna---,,فرصت از دست دادیم,فرصت از کف داده‌ایم,فرصت از دست رفته است,,"get away from, escape",,,
69,68,Leuven|0059-003|68|68,ἡμᾶς,67,SBJ,ἐγώ,p1p---ca-,,,ما,,,1: ik,,,
69,69,Leuven|0059-003|68|69,δοκεῖν,50,OBJ_CO,δοκέω,v--pna---,,گمان برند,پنداری,به نظر می‌رسد,,"1: menen, geloven, zich verbeelden | beslissen | lijken, beschouwd worden als, doorgaan voor | het lijkt iemand; iemand beslist",,,
69,70,Leuven|0059-003|68|70,",",0,AuxX,",",u--------,,,,,,1: ,,,
69,71,Leuven|0059-003|68|71,οἵτινές,74,SBJ,ὅστις,p-p---mn-,,که,که,که,,"1: (veralgemenend) om het even wie, iedereen die | (indirect vragend) wie",,,
69,72,Leuven|0059-003|68|72,σε,74,OBJ,σύ,p2s---ca-,,تو را,تو را,تو را,,"1: jij, u",,,
69,73,Leuven|0059-003|68|73,οὐχὶ,74,AuxZ,οὐ,d--------,,نه,نه,نه,,1: niet,,,
69,74,Leuven|0059-003|68|74,ἐσώσαμεν,75,ATR_CO,σῴζω,v1paia---,,نجات دادیم,نجات دادیم,نجات دادیم,,1: redden,,,
69,75,Leuven|0059-003|68|75,οὐδὲ,68,COORD,οὐδέ,c--------,,و نه,و نه,و نه,,"1: en niet, zelfs niet, en ook niet",,,
69,76,Leuven|0059-003|68|76,σὺ,94,SBJ,σύ,p2s---cn-,,تو,تو,تو,,"1: jij, u",,,
69,77,Leuven|0059-003|68|77,σαυτόν,94,OBJ,σεαυτοῦ,p2s---ma-,,خودت را,خودت را,خویشتن را,,1: jezelf,,,
69,78,Leuven|0059-003|68|78,",",0,AuxX,",",u--------,,,,,,1: ,,,
69,79,Leuven|0059-003|68|79,οἷόν,82,PNOM_CO,οἷος,p-s---na-,,ممکن,می‌توانستیم,ممکن,,1: (zo een)... als,,,
69,80,Leuven|0059-003|68|80,τε,81,AuxY,τε,d--------,,ممکن,می‌توانستیم,ممکن,,1: en,,,
69,81,Leuven|0059-003|68|81,ὂν,75,ADV_CO,εἰμί,v-sppana-,,می‌نمود,می‌توانستیم,بود,,1: gaan,toegeving,,
69,82,Leuven|0059-003|68|82,καὶ,81,COORD,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
69,83,Leuven|0059-003|68|83,δυνατὸν,82,PNOM_CO,δυνατός,a-s---na-,,میسر,ممکن بود,میسر,,"strong, mighty",,,
69,84,Leuven|0059-003|68|84,εἴ,82,AuxC,εἰ,c--------,,اگر,اگر,اگر,,"1: als, indien, in geval | of",,,
69,85,Leuven|0059-003|68|85,τι,89,ATR,τις,p-s---nn-,,مددی,مددی,یاری,,"1: wie?, welke?",,,
69,86,Leuven|0059-003|68|86,καὶ,87,AuxZ,καί,b--------,,,,,,"1: en | ook, zelfs",,,
69,87,Leuven|0059-003|68|87,μικρὸν,89,ATR,μικρός,a-s---nn-,,اندک,اندک,اندکی,,1: klein,,,
69,88,Leuven|0059-003|68|88,ἡμῶν,89,ATR,ἐγώ,p1p---cg-,,ازسوی ما,ازسوی ما,ازسوی ما,,1: ik,bezitter,,
69,89,Leuven|0059-003|68|89,ὄφελος,90,SBJ,ὄφελος,n-s---nn-,,مددی,مددی,یاری,,"furtherance, advantage, help",,,
69,90,Leuven|0059-003|68|90,ἦν,84,ADV,εἰμί,v3siia---,,می‌شد,بود,می‌شد,,1: gaan,voorwaarde,,
69,91,Leuven|0059-003|68|91,.,0,AuxK,.,u--------,,,,,,1: ,,,
69,92,Leuven|0059-003|68|92,[0],0,PRED,,,,,,,,,,elliptic,0091e
69,93,Leuven|0059-003|68|93,[1],56,ExD,,,,,,,,,,elliptic,0091f
70,94,|0059-003|69|94,[2],75,ATR_CO,,,,,,,,,,elliptic,0077e
70,1,Leuven|0059-003|69|1,ταῦτα,7,ADV,οὗτος,p-p---na-,,این‌ها,این‌ها,این‌ها,,1: die (daar),oorzaak/reden,,
70,2,Leuven|0059-003|69|2,οὖν,7,AuxY,οὖν,d--------,,از این رو,بنابراین,باری,,1: dus,,,
70,3,Leuven|0059-003|69|3,",",0,AuxX,",",u--------,,,,,,1: ,,,
70,4,Leuven|0059-003|69|4,ὦ,5,AuxZ,ὦ,i--------,,ای,ای,ای,,1: (blijft onvertaald),,,
70,5,Leuven|0059-003|69|5,Σώκρατες,7,ExD,Σωκράτης,n-s---mv-,,سقراط,سقراط,سقراط,,,,,
70,6,Leuven|0059-003|69|6,",",0,AuxX,",",u--------,,,,,,1: ,,,
70,7,Leuven|0059-003|69|7,ὅρα,0,PRED,ὁράω,v2spma---,,دریاب,بنگر,بهوش باش,,1: zien,,,
70,8,Leuven|0059-003|69|8,μὴ,7,AuxC,μή,c--------,,مبادا,نباشد,مبادا,,1: niet,,,
70,9,Leuven|0059-003|69|9,ἅμα,14,AuxP,ἅμα,r--------,,در عین حال,هم زمان,نیز,,1: tegelijk(ertijd),,,
70,10,Leuven|0059-003|69|10,τῷ,11,ATR,ὁ,l-s---nd-,,شر,بد,بد,,1: ,,,
70,11,Leuven|0059-003|69|11,κακῷ,9,ADV,κακός,a-s---nd-,,شر,بد,بد,,"1: slecht, boos, gemeen",begeleider,,
70,12,Leuven|0059-003|69|12,καὶ,13,AuxZ,καί,b--------,,و,و,و,,"1: en | ook, zelfs",,,
70,13,Leuven|0059-003|69|13,αἰσχρὰ,14,SBJ,αἰσχρός,a-p---nn-,,ننگین,زشت,شرم‌آور,,"causing shame, dishonouring, reproachful",,,
70,14,Leuven|0059-003|69|14,ᾖ,8,OBJ,εἰμί,v3spsa---,,باشد,نباشد,باشند,,1: gaan,,,
70,15,Leuven|0059-003|69|15,σοί,17,PNOM_CO,σύ,p2s---cd-,,برای تو,برای تو,برای تو,,"1: jij, u",possessor,,
70,16,Leuven|0059-003|69|16,τε,17,AuxY,τε,c--------,,هم,و,هم,,1: en,,,
70,17,Leuven|0059-003|69|17,καὶ,14,COORD,καί,b--------,,و هم,نیز,و هم,,"1: en | ook, zelfs",,,
70,18,Leuven|0059-003|69|18,ἡμῖν,17,PNOM_CO,ἐγώ,p1p---cd-,,برای ما,برای ما,برای ما,,1: ik,possessor,,
70,19,Leuven|0059-003|69|19,.,0,AuxK,.,u--------,,,,,,1: ,,,
71,1,Leuven|0059-003|70|1,ἀλλὰ,2,AuxY,ἀλλά,b--------,,باری,اما,پس,,1: maar,,,
71,2,Leuven|0059-003|70|2,βουλεύου,14,PRED_CO,βουλεύω,v2spme---,,تامل کن,تامل کن,تصمیم بگیر,,"take counsel, deliberate",,,
71,3,Leuven|0059-003|70|3,—,0,AuxG,—,u--------,,,,,,,,,
71,4,Leuven|0059-003|70|4,μᾶλλον,18,ADV,μάλα,d-------c,,شاید,چه بسا,چه بسا,,"1: zeer, veel",,,
71,5,Leuven|0059-003|70|5,δὲ,18,AuxY,δέ,d--------,,و,با اینکه,و,,"1: en, echter (leidt een tegenstelling of een verbinding in, blijft vaak onvertaald)",,,
71,6,Leuven|0059-003|70|6,οὐδὲ,8,AuxZ,οὐδέ,d--------,,نه,نه,نیست,,"1: en niet, zelfs niet, en ook niet",,,
71,7,Leuven|0059-003|70|7,βουλεύεσθαι,10,ADV_CO,βουλεύω,v--pne---,,تامل کردن,تامل کردن,تصمیم‌گرفتن,,"take counsel, deliberate",doel,,
71,8,Leuven|0059-003|70|8,ἔτι,18,ADV,ἔτι,d--------,,دیگر,دیگر,دیگر,,1: nog,,,
71,9,Leuven|0059-003|70|9,ὥρα,18,SBJ,ὥρα,n-s---fn-,,زمان,هنگام,وقت,,"1: tijdruimte (periode, seizoen)",,,
71,10,Leuven|0059-003|70|10,ἀλλὰ,18,COORD,ἀλλά,b--------,,بلکه,بلکه,بلکه,,1: maar,,,
71,11,Leuven|0059-003|70|11,βεβουλεῦσθαι,10,ADV_CO,βουλεύω,v--rne---,,اتمام تامل,از پیش تامل کردن,تصمیمت را گرفته باشی,,"take counsel, deliberate",doel,,
71,12,Leuven|0059-003|70|12,—,0,AuxG,—,u--------,,,,,,,,,
71,13,Leuven|0059-003|70|13,μία,15,ATR,εἷς,m-s---fn-,,تنها یک,یکی,تنها یک,,1: naar binnen | in | tot aan; tegen,,,
71,14,Leuven|0059-003|70|14,δὲ,0,COORD,δέ,d--------,,و ,و,و,,"1: en, echter (leidt een tegenstelling of een verbinding in, blijft vaak onvertaald)",,,
71,15,Leuven|0059-003|70|15,βουλή,17,SBJ,βουλή,n-s---fn-,,گزینه,نقشه,راه,,"1: wil | raad, ´parlement´",,,
71,16,Leuven|0059-003|70|16,·,0,AuxK,·,u--------,,,,,,1: ,,,
71,17,Leuven|0059-003|70|17,[0],14,PRED_CO,,,,,,,,,,elliptic,0016e
72,18,|0059-003|71|18,[1],10,ExD_CO,,,,,,,,,,elliptic,0009e
72,19,|0059-003|71|19,[2],10,ExD_CO,,,,,,,,,,elliptic,0006e
72,1,Leuven|0059-003|71|1,τῆς,4,ATR,ὁ,l-s---fg-,,,,,,1: ,,,
72,2,Leuven|0059-003|71|2,γὰρ,7,AuxY,γάρ,d--------,,زیرا,چرا که,زیرا,,"1: want, immers, namelijk | (in levendige vragen) toch, dan?",,,
72,3,Leuven|0059-003|71|3,ἐπιούσης,4,ATR,ἐπέρχομαι,v-sppafg-,,آتی,پیش‌ رو,پیش‌ رو,,come upon,,,
72,4,Leuven|0059-003|71|4,νυκτὸς,8,ADV,νύξ,n-s---fg-,,در شب,طی شب,طی شب,,night,tijdsbestek,,
72,5,Leuven|0059-003|71|5,πάντα,6,ATR,πᾶς,a-p---na-,,همه‌ی,همه‌ی,تمام,,1: geheel | elk | alle,,,
